ts,laeq,lceq,lzeq,PM1.0,PM2.5,PM10,engine,machinery_impact,non_machinery_impact,powered_saw,human_voice,temp_c,rel_humid,PM2.5_adj
2022-06-18 10:55:00-04:00,61.6463,71.2261,73.3956,15.6155,26.889,27.6558,0.5064,0.2216,0.1914,0.0094,0.1731,20.22,56.0,16.0283
2022-06-18 10:56:00-04:00,66.0337,73.8869,75.3556,5.3837,7.1783,7.9254,0.4637,0.2605,0.1868,0.0129,0.1564,20.22,56.0,10.2462
2022-06-18 10:57:00-04:00,60.6766,69.5787,70.9123,2.0088,2.5159,2.8596,0.5207,0.2171,0.1455,0.0127,0.1407,20.22,56.0,7.4937
2022-06-18 10:58:00-04:00,61.1093,69.2044,70.1864,1.1442,1.5459,1.8973,0.5521,0.2386,0.1554,0.0111,0.1272,20.22,56.0,7.0222
2022-06-18 10:59:00-04:00,62.1004,72.6746,74.1935,0.5274,0.7868,1.0599,0.5533,0.1998,0.1533,0.0126,0.1385,20.0,56.0,6.6889
2022-06-18 11:00:00-04:00,65.1839,74.494,75.9772,0.6497,1.2503,1.4739,0.5636,0.2439,0.1332,0.0121,0.1261,20.0,56.0,6.7498
2022-06-18 11:01:00-04:00,61.4571,72.127,73.3358,0.4752,0.7747,0.8739,0.499,0.2122,0.1479,0.0109,0.1721,20.0,56.0,6.6803
2022-06-18 11:02:00-04:00,60.9793,71.0168,72.0747,0.3978,0.7961,1.1263,0.4762,0.2191,0.1376,0.0136,0.2088,20.0,56.0,6.6889
2022-06-18 11:03:00-04:00,63.0032,71.1285,72.7893,0.3147,0.5565,0.9509,0.4918,0.2272,0.1363,0.0134,0.1952,20.0,56.0,6.616
2022-06-18 11:04:00-04:00,62.6705,72.153,73.8012,0.4808,0.7207,0.8547,0.4652,0.2251,0.1478,0.0095,0.1988,20.28,55.0,6.8531
2022-06-18 11:05:00-04:00,61.9693,71.9435,73.7705,0.4403,0.6554,0.7577,0.461,0.2262,0.168,0.015,0.1711,20.28,55.0,6.8499
2022-06-18 11:06:00-04:00,60.0805,70.6013,72.3261,0.5064,0.9489,1.4505,0.4671,0.2337,0.1588,0.0146,0.1661,20.28,55.0,6.8753
2022-06-18 11:07:00-04:00,61.4004,70.178,71.1544,0.3451,0.9714,1.3309,0.5259,0.2369,0.1427,0.0173,0.1261,20.28,55.0,6.8707
2022-06-18 11:08:00-04:00,63.2314,72.6275,73.8428,0.4036,0.5844,0.5859,0.4736,0.2577,0.1722,0.013,0.1595,20.28,55.0,6.8261
2022-06-18 11:09:00-04:00,61.6576,70.3837,71.5046,0.4612,0.7546,1.291,0.4606,0.226,0.1546,0.0137,0.1914,20.44,55.0,6.8369
2022-06-18 11:10:00-04:00,61.3593,70.7522,71.881,0.5305,1.1314,1.3898,0.4952,0.2133,0.1605,0.0115,0.1458,20.44,55.0,6.8714
2022-06-18 11:11:00-04:00,61.3673,70.8974,72.2833,0.717,1.1393,1.7134,0.5108,0.2231,0.1584,0.0131,0.1362,20.44,55.0,6.8714
2022-06-18 11:12:00-04:00,60.2536,69.1989,70.0572,0.6619,1.058,1.1885,0.4528,0.2224,0.1527,0.0131,0.1653,20.44,55.0,6.8532
2022-06-18 11:13:00-04:00,64.9058,71.9778,72.9223,0.5516,0.9452,1.2561,0.5255,0.2553,0.141,0.0152,0.1236,20.44,55.0,6.836
2022-06-18 11:14:00-04:00,62.9654,71.3651,72.2956,0.4447,0.6703,0.9711,0.4932,0.2531,0.1415,0.0153,0.1419,20.72,54.0,6.9042
2022-06-18 11:15:00-04:00,62.4029,72.8725,74.2069,0.5698,0.9722,1.3737,0.5078,0.2394,0.1548,0.0123,0.1452,20.72,54.0,7.0576
2022-06-18 11:16:00-04:00,65.1112,75.4563,76.6575,0.6743,1.1286,1.8576,0.5466,0.2478,0.1332,0.016,0.126,20.72,54.0,7.1047
2022-06-18 11:17:00-04:00,61.6849,71.3068,72.734,0.8163,1.4381,1.808,0.5245,0.2151,0.1531,0.016,0.1333,20.72,54.0,7.1933
2022-06-18 11:18:00-04:00,61.9642,71.5288,73.2987,0.6247,0.9842,1.2398,0.5027,0.242,0.1453,0.0131,0.1385,20.72,54.0,7.0576
2022-06-18 11:19:00-04:00,62.7081,71.8043,73.4225,0.4743,0.6786,1.0353,0.5249,0.2788,0.1402,0.015,0.1265,20.61,55.0,6.8155
2022-06-18 11:20:00-04:00,62.7679,71.0177,72.0743,0.4665,1.1062,1.4226,0.5297,0.2678,0.1513,0.008,0.14,20.61,55.0,6.8466
2022-06-18 11:21:00-04:00,62.1252,70.2526,71.4646,0.4442,0.9644,1.4829,0.5326,0.2549,0.1391,0.0128,0.124,20.61,55.0,6.8318
2022-06-18 11:22:00-04:00,59.6356,69.7401,71.227,0.7878,1.5885,2.4225,0.5142,0.2364,0.144,0.0149,0.1587,20.61,55.0,7.1546
2022-06-18 11:23:00-04:00,59.6834,70.354,71.8537,0.3702,0.5431,0.6432,0.5222,0.2293,0.1316,0.0128,0.1462,20.61,55.0,6.8244
2022-06-18 11:24:00-04:00,61.6769,70.9763,72.327,0.2988,0.5428,1.0565,0.5161,0.2174,0.1512,0.0114,0.1614,20.0,55.0,6.5618
2022-06-18 11:25:00-04:00,58.9935,69.8685,71.5826,0.4209,0.7995,1.0326,0.5013,0.2183,0.152,0.0146,0.1464,20.0,55.0,6.7582
2022-06-18 11:26:00-04:00,61.439,69.3682,70.6905,0.6073,0.9291,1.1551,0.5188,0.2144,0.1451,0.0116,0.133,20.0,55.0,6.8372
2022-06-18 11:27:00-04:00,60.5376,70.1328,71.9444,0.4169,0.7202,1.0676,0.4834,0.2189,0.1615,0.0133,0.1779,20.0,55.0,6.6606
2022-06-18 11:28:00-04:00,61.4068,70.3637,71.6987,0.8394,2.1764,3.0985,0.5251,0.2254,0.1447,0.013,0.1342,20.0,55.0,7.3595
2022-06-18 11:29:00-04:00,59.4361,69.2415,70.7752,0.5959,1.0418,1.4172,0.5011,0.2072,0.1678,0.0137,0.1475,20.0,54.0,6.8829
2022-06-18 11:30:00-04:00,59.4133,67.939,69.0704,0.5245,0.8922,1.094,0.4833,0.2257,0.1751,0.0123,0.1586,20.0,54.0,6.9014
2022-06-18 11:31:00-04:00,62.4388,71.3702,72.3465,0.3167,0.4051,0.5136,0.5428,0.2279,0.1287,0.015,0.1391,20.0,54.0,6.7485
2022-06-18 11:32:00-04:00,63.4849,74.3543,75.6733,0.7541,2.2277,3.3466,0.5584,0.2774,0.1331,0.012,0.1262,19.89,54.0,7.1261
2022-06-18 11:33:00-04:00,59.5683,68.8598,70.0906,1.2835,2.6134,3.3132,0.5307,0.2314,0.1369,0.0124,0.1387,19.89,54.0,7.3718
2022-06-18 11:34:00-04:00,59.0033,68.0768,69.1917,0.6143,0.7564,0.9281,0.5167,0.2274,0.1245,0.0148,0.1381,19.89,54.0,6.8823
2022-06-18 11:35:00-04:00,60.4793,69.9277,71.2993,0.7038,1.2677,1.8489,0.5161,0.2347,0.1437,0.0143,0.1301,19.89,54.0,6.9673
2022-06-18 11:36:00-04:00,60.1544,70.4326,71.389,0.7964,1.3851,1.8328,0.5208,0.2385,0.1263,0.0148,0.1437,19.89,54.0,7.0177
2022-06-18 11:37:00-04:00,60.1395,70.0176,71.1858,0.9037,1.4295,1.7567,0.5024,0.2196,0.1398,0.0112,0.1464,19.89,54.0,7.0008
2022-06-18 11:38:00-04:00,59.4844,70.5733,71.9921,0.9088,1.749,2.4924,0.5304,0.2246,0.1478,0.0121,0.1415,19.89,54.0,6.9518
2022-06-18 11:39:00-04:00,59.9128,68.6565,69.7856,0.7249,1.1152,1.3557,0.5214,0.2218,0.1358,0.0114,0.1364,19.89,54.0,6.9005
2022-06-18 11:40:00-04:00,59.7026,69.5105,71.0763,0.7851,1.4202,2.3409,0.5164,0.2132,0.1471,0.0135,0.1305,19.89,54.0,7.0008
2022-06-18 11:41:00-04:00,59.7713,75.4834,76.9462,0.8912,1.7715,2.5122,0.5328,0.2309,0.1396,0.0131,0.1787,19.89,54.0,6.9609
2022-06-18 11:42:00-04:00,59.9052,69.6254,71.04,0.8531,1.6294,1.9731,0.5225,0.2218,0.1439,0.0113,0.1424,19.89,54.0,6.971
2022-06-18 11:43:00-04:00,60.9315,69.3011,70.8283,0.7753,1.4104,1.7974,0.5397,0.2197,0.1324,0.012,0.1374,19.89,54.0,7.0008
2022-06-18 11:44:00-04:00,58.6489,68.6128,70.2949,0.7886,1.4362,1.8954,0.5105,0.2121,0.1442,0.0122,0.1767,19.67,54.0,7.0059
2022-06-18 11:45:00-04:00,61.5084,70.2172,71.5038,0.4243,0.5843,0.5858,0.5273,0.2657,0.1389,0.0174,0.1377,19.67,54.0,6.7396
2022-06-18 11:46:00-04:00,61.1164,70.7493,72.1085,0.4136,0.6027,0.9379,0.5264,0.2455,0.1407,0.0165,0.1306,19.67,54.0,6.7433
2022-06-18 11:47:00-04:00,59.9579,69.9695,71.8026,0.4263,0.5786,0.9305,0.5166,0.216,0.1417,0.0127,0.1489,19.67,54.0,6.7396
2022-06-18 11:48:00-04:00,60.9245,71.09,72.5025,0.4256,1.0096,1.5979,0.5391,0.238,0.1312,0.0181,0.1401,19.67,54.0,6.8787
2022-06-18 11:49:00-04:00,61.4554,70.8149,72.4025,0.3209,0.5937,0.884,0.5167,0.2378,0.1548,0.0141,0.1446,19.83,55.0,6.5955
2022-06-18 11:50:00-04:00,61.2287,69.0466,70.4157,0.4537,0.8833,1.0031,0.5074,0.2126,0.1532,0.01,0.1408,19.83,55.0,6.6878
2022-06-18 11:51:00-04:00,61.2815,71.3431,72.6412,0.4273,0.576,0.697,0.5344,0.2465,0.1359,0.015,0.1296,19.83,55.0,6.5906
2022-06-18 11:52:00-04:00,60.7615,69.0476,70.6523,0.383,0.4918,0.4971,0.5122,0.2259,0.1365,0.013,0.1374,19.83,55.0,6.5782
2022-06-18 11:53:00-04:00,62.6635,70.9706,72.0455,0.7074,1.1684,1.5782,0.5192,0.2667,0.1195,0.0138,0.1579,19.83,55.0,6.8828
2022-06-18 11:54:00-04:00,63.5236,71.9596,73.2721,0.8661,1.3518,1.7576,0.5339,0.2687,0.1253,0.0108,0.1364,19.61,55.0,6.8942
2022-06-18 11:55:00-04:00,61.6103,70.9869,72.2866,0.4647,0.7188,0.9403,0.4456,0.2551,0.1765,0.0137,0.1985,19.61,55.0,6.6185
2022-06-18 11:56:00-04:00,60.1891,68.0458,69.5653,0.4497,0.7107,0.8981,0.4836,0.2476,0.1679,0.0126,0.1406,19.61,55.0,6.61
2022-06-18 11:57:00-04:00,60.1683,71.1491,72.5211,0.4336,0.5588,0.5588,0.5239,0.2232,0.1445,0.0119,0.1416,19.61,55.0,6.6369
2022-06-18 11:58:00-04:00,61.5834,71.2798,72.9874,0.7211,1.299,2.0062,0.4922,0.2343,0.1473,0.0161,0.1447,19.61,55.0,6.8801
2022-06-18 11:59:00-04:00,61.079,70.1416,71.6037,0.8438,1.493,1.7526,0.4905,0.3029,0.138,0.0149,0.1362,19.11,56.0,6.7709
2022-06-18 12:00:00-04:00,59.6149,68.4122,69.5851,0.6593,1.076,1.4928,0.5258,0.2494,0.1484,0.0147,0.1325,19.11,56.0,6.6031
2022-06-18 12:01:00-04:00,62.3757,70.9193,72.1338,0.8145,1.4046,1.7985,0.5279,0.2578,0.1311,0.012,0.1219,19.11,56.0,6.7358
2022-06-18 12:02:00-04:00,61.2027,70.1986,71.5326,0.7032,1.0657,1.3987,0.5239,0.2662,0.1474,0.0173,0.1327,19.11,56.0,6.5956
2022-06-18 12:03:00-04:00,61.1899,69.13,70.9799,0.845,1.2323,1.7583,0.464,0.2632,0.1508,0.0168,0.1497,19.11,56.0,6.6914
2022-06-18 12:04:00-04:00,60.285,67.5591,68.8584,0.6495,1.1529,1.5993,0.481,0.2261,0.1552,0.012,0.1759,19.17,56.0,6.6676
2022-06-18 12:05:00-04:00,61.1133,70.0747,72.0553,0.8615,1.4204,1.8837,0.4884,0.2122,0.1631,0.014,0.1758,19.17,56.0,6.7441
2022-06-18 12:06:00-04:00,61.6958,68.2973,69.635,0.6231,0.8853,1.2266,0.4934,0.2655,0.1528,0.0192,0.126,19.17,56.0,6.4961
2022-06-18 12:07:00-04:00,61.9485,69.8458,71.6056,0.5673,0.7955,0.8815,0.5164,0.2134,0.1464,0.016,0.1507,19.17,56.0,6.4404
2022-06-18 12:08:00-04:00,59.2562,67.4876,68.7478,0.6576,0.991,1.1661,0.4971,0.2244,0.1379,0.0149,0.1599,19.17,56.0,6.5463
2022-06-18 12:09:00-04:00,60.6559,68.4557,69.8113,0.5337,0.7996,1.0128,0.5008,0.2222,0.1597,0.013,0.1308,19.67,54.0,6.8549
2022-06-18 12:10:00-04:00,61.978,70.0174,71.4521,0.3904,0.5887,0.7475,0.4833,0.21,0.1739,0.0108,0.1628,19.67,54.0,6.7396
2022-06-18 12:11:00-04:00,60.8816,69.0841,70.5164,0.5228,0.6845,0.7895,0.5551,0.2342,0.134,0.0133,0.1245,19.67,54.0,6.7582
2022-06-18 12:12:00-04:00,58.1283,66.5537,67.7144,0.5365,0.7095,0.8262,0.5059,0.2248,0.1469,0.0124,0.1412,19.67,54.0,6.7642
2022-06-18 12:13:00-04:00,58.1334,66.0018,67.4391,0.5276,0.8703,1.2116,0.5131,0.2296,0.1452,0.0116,0.1353,19.67,54.0,6.8645
2022-06-18 12:14:00-04:00,59.0973,67.8869,69.0812,0.6681,0.9703,1.0462,0.5266,0.2017,0.1642,0.0129,0.1376,19.83,54.0,6.9045
2022-06-18 12:15:00-04:00,60.1453,69.7387,71.7713,0.5102,0.6622,0.8481,0.4796,0.2208,0.1395,0.0166,0.1761,19.83,54.0,6.7922
2022-06-18 12:16:00-04:00,60.8943,69.8335,70.9659,0.7113,1.1763,1.834,0.5323,0.2299,0.1271,0.0142,0.1326,19.83,54.0,6.9149
2022-06-18 12:17:00-04:00,58.7848,68.6442,70.2623,0.6052,0.905,1.0841,0.5091,0.2154,0.1536,0.0145,0.1453,19.83,54.0,6.8997
2022-06-18 12:18:00-04:00,61.8977,70.382,71.9805,0.4789,0.6285,0.7554,0.5322,0.2336,0.1533,0.0144,0.1336,19.83,54.0,6.7767
2022-06-18 12:19:00-04:00,63.4888,71.8757,73.1792,0.5435,0.9721,1.2704,0.574,0.2583,0.1241,0.0136,0.097,19.72,55.0,6.744
2022-06-18 12:20:00-04:00,60.1987,68.8524,70.2543,0.4493,0.8246,1.2187,0.522,0.1996,0.14,0.012,0.1364,19.72,55.0,6.7149
2022-06-18 12:21:00-04:00,59.9047,67.2051,68.4973,0.4229,0.6564,0.6733,0.5179,0.1969,0.1469,0.0137,0.1222,19.72,55.0,6.5923
2022-06-18 12:22:00-04:00,57.5141,65.5891,66.778,0.624,1.0834,1.5147,0.5042,0.2247,0.1375,0.0129,0.1535,19.72,55.0,6.8612
